permno,date,ret,dlret,shrout,prc,vol,exchcd,ret_adj
10207,2014-11-28,-0.018041,,22357.0,7.62,4344.0,3,-0.0180409999999999
75831,2009-11-30,-0.007547,,24701.0,7.89,28896.0,3,-0.0075469999999999
15544,1963-06-28,-0.084685,,5279.0,12.5,494.0,1,-0.084685
79674,1996-06-28,0.016129,,5529.0,15.75,2298.0,1,0.016129
12044,1985-08-30,-0.080153,,4251.0,30.125,507.0,1,-0.080153
60206,1983-04-29,-0.031111,,20241.0,27.25,7237.0,1,-0.031111
41865,1970-09-30,0.563218,,1526.0,34.0,16464.0,1,0.563218
85303,2000-09-29,-0.15625,,4887.0,3.375,5829.0,3,-0.15625
67520,1983-11-30,-0.093458,,4682.0,-24.25,3423.0,1,-0.093458
80179,1994-09-30,0.04396,,9975.0,32.75,346.0,3,0.04396
91781,2017-10-31,0.003594,,61.0,31.83,996.0,4,0.003594
20138,2020-11-30,,,27500.0,9.9,90816.0,3,0.0
13233,2013-07-31,0.09118,,3200.0,10.9118,14683.0,3,0.09118
28177,1974-11-29,-0.073529,,3843.0,7.875,604.0,1,-0.0735289999999999
88328,2002-07-31,-0.103283,,13300.0,1.12,340.0,3,-0.103283
15165,1960-09-30,-0.165254,,515.0,24.625,138.0,1,-0.165254
81121,2006-06-30,0.063313,,8639.0,42.49,7440.0,1,0.0633129999999999
30330,1977-05-31,0.005405,,7416.0,46.5,2713.0,1,0.0054050000000001
31238,1989-09-29,-0.014118,,9646.0,8.25,1241.0,3,-0.0141179999999999
12158,1988-10-31,,,,,,3,0.0
39941,1971-09-30,0.038462,,2260.0,13.5,567.0,1,0.0384619999999999
22840,1973-07-31,0.153509,,25560.0,32.875,4277.0,1,0.1535090000000001
11366,1993-09-30,0.175953,,6072.0,50.125,12375.0,1,0.175953
23026,2013-05-31,-0.151073,,418216.0,39.01,766937.0,1,-0.151073
75232,1987-09-30,-0.116279,,20040.0,23.75,13457.0,1,-0.116279
67037,1986-09-30,-0.030303,,4952.0,4.0,1296.0,1,-0.0303029999999999
76386,1992-05-29,-0.132075,,2947.0,-5.75,742.0,3,-0.1320749999999999
12539,1992-05-29,-0.040541,,16429.0,17.75,4675.0,1,-0.040541
32986,2020-05-29,0.013582,,122312.0,102.78,226323.0,1,0.0135819999999999
80294,2009-12-31,0.047722,,2245.0,28.98,224.0,3,0.047722
80978,1995-07-31,0.005405,,3002.0,27.75,2139.0,3,0.0054050000000001
11705,2005-09-30,0.050867,,1985.0,-22.725,111.0,3,0.0508669999999999
68718,1985-12-31,-0.252747,,5430.0,8.5,8733.0,2,-0.252747
38922,1974-12-31,-0.307692,,3684.0,1.125,117.0,2,-0.3076920000000001
12905,2016-11-30,0.118511,,64216.0,11.42,235429.0,1,0.118511
76290,1995-07-31,-0.142857,,9840.0,3.75,5879.0,3,-0.142857
89049,2018-12-31,-0.029976,,31903.0,11.97,35591.0,1,-0.029976
89510,2004-12-31,0.059497,,345.0,23.15,1609.0,1,0.0594969999999999
91279,2009-09-30,0.332046,,13336.0,13.8,18979.0,3,0.332046
86482,1993-08-31,0.181818,,3907.0,3.25,991.0,3,0.181818
72768,1988-01-29,0.244955,,11100.0,9.25,5391.0,1,0.244955
91627,2016-03-31,0.089202,,19949.0,2.32,5815.0,2,0.089202
81702,2000-04-28,-0.062802,,53166.0,12.125,10572.0,1,-0.062802
12107,1998-10-30,-0.0176,,358.0,9.75,124.0,3,-0.0175999999999999
88292,2013-03-28,0.054559,,10500.0,97.1,12330.0,4,0.054559
76198,1993-09-30,0.0352,,899.0,25.75,199.0,3,0.0351999999999999
33726,1965-02-26,0.004854,,709.0,-12.9375,25.0,2,0.0048539999999999
18961,2021-05-28,0.134706,,49061.0,81.54,41886.0,3,0.134706
75196,1995-04-28,0.1875,,2914.0,2.375,643.0,2,0.1875
43772,1997-06-30,0.08125,,53003.0,43.25,16410.0,1,0.08125
20247,1980-09-30,0.032258,,2230.0,6.0,950.0,1,0.0322579999999999
40695,2005-01-31,-0.184091,,15308.0,3.59,3671.0,2,-0.184091
78421,1984-01-31,-0.025641,,3887.0,-1.1875,55.0,3,-0.025641
79167,1997-05-30,0.222222,,4420.0,2.0625,5668.0,3,0.2222219999999999
19377,1974-12-31,-0.160448,,18236.0,13.75,2966.0,1,-0.160448
29058,2019-03-29,-0.41552,,3729.0,11.26,8126.0,3,-0.41552
22373,1995-04-28,0.061475,,14652.0,32.375,10203.0,1,0.0614749999999999
90125,2016-12-30,-0.134684,,112710.0,7.26,165822.0,3,-0.134684
92945,2015-07-31,0.003881,,156870.0,7.76,370274.0,1,0.003881
42075,1972-12-29,-0.051282,,5952.0,13.875,3053.0,1,-0.051282
91691,2012-06-29,0.01527,,21062.0,11.914,10438.0,1,0.0152699999999998
36602,1983-09-30,0.018868,,1596.0,-40.5,234.0,3,0.0188680000000001
14986,2015-11-30,0.06699,,73620.0,10.99,11133.0,1,0.0669900000000001
15202,1996-11-29,0.031605,,34739.0,62.25,10555.0,1,0.0316050000000001
51992,1996-07-31,-0.211921,,17539.0,14.875,40955.0,3,-0.211921
37807,1986-03-31,0.031375,,5900.0,41.125,929.0,1,0.0313749999999999
84067,2007-03-30,0.166381,,13759.0,6.8,2806.0,3,0.1663809999999999
11160,1992-04-30,-0.3,,10003.0,0.4375,1710.0,3,-0.3
52090,1984-06-29,0.141207,,10683.0,32.875,10076.0,1,0.141207
48987,1977-07-29,0.0,,3053.0,10.0,1437.0,1,0.0
40790,1968-11-29,-0.01355,,2398.0,45.5,758.0,1,-0.0135499999999999
40176,1989-07-31,0.459302,,8306.0,31.375,20977.0,1,0.4593020000000001
86341,2003-02-28,-0.056747,,39889.0,32.52,246981.0,1,-0.0567469999999999
79129,2001-11-30,0.085472,,52715.0,39.75,28131.0,3,0.0854719999999999
79150,2004-04-30,0.14234,,9991.0,9.47,16459.0,3,0.1423399999999999
62746,1974-04-30,0.0,,399.0,-3.5,,2,0.0
68021,1988-09-30,0.030189,,8700.0,19.875,1264.0,1,0.030189
76205,1995-01-31,-0.014706,,4031.0,16.75,829.0,3,-0.0147059999999999
34463,1980-11-28,0.032295,,1136.0,-15.5625,,3,0.0322949999999999
52250,2000-01-31,,,7337.0,,,2,0.0
10735,1961-07-31,0.070313,,3212.0,68.5,211.0,1,0.070313
76770,1974-08-30,0.0,,778.0,-3.25,,3,0.0
17478,1974-10-31,0.0,,23327.0,6.0,1907.0,1,0.0
89995,2013-03-28,0.061716,,16719.0,82.92,22393.0,4,0.0617160000000001
67408,1988-02-29,0.095,,4530.0,5.375,210.0,2,0.0949999999999999
27407,1994-12-30,0.59375,,2633.0,1.59375,394.0,3,0.59375
40847,1975-02-28,0.2,,1057.0,-3.0,,3,0.1999999999999999
27254,2013-02-28,0.06048,,30956.0,10.17,18832.0,1,0.06048
13470,1992-09-30,0.0,,5265.0,1.9375,1640.0,3,0.0
15943,2020-06-30,0.869465,,41785.0,1.14,5159249.0,3,0.8694649999999999
86839,2005-01-31,0.139693,,13145.0,6.69,10240.0,3,0.139693
70180,1987-07-31,-0.037288,,13637.0,7.0,5649.0,2,-0.0372879999999999
38447,1982-11-30,0.297297,,5178.0,12.0,13434.0,1,0.2972969999999999
79588,2009-08-31,-0.145514,,37710.0,60.19,353247.0,3,-0.145514
83382,2015-10-30,0.168107,,10727.0,27.03,16341.0,3,0.168107
37912,1986-02-28,-0.0375,,2204.0,-4.8125,52.0,3,-0.0374999999999999
88893,2006-02-28,0.047317,,20750.0,84.11,211715.0,3,0.047317
11656,1990-11-30,0.35,,1132.0,-1.6875,171.0,3,0.3500000000000001
81472,1998-04-30,-0.00879,,69000.0,91.625,77883.0,3,-0.0087899999999999
92441,2020-07-31,0.047484,,2500.0,49.2,2573.0,3,0.047484
76572,2004-12-31,0.029682,,16275.0,15.33,2763.0,1,0.0296819999999999
86300,2003-07-31,0.11194,,1969.0,-18.525,144.0,3,0.1119399999999999
69666,1983-08-31,0.0,,7633.0,-0.26563,1218.0,3,0.0
21020,1972-04-28,-0.008242,,24275.0,45.125,6940.0,3,-0.0082419999999999
89307,2017-07-31,-0.040116,,25678.0,39.72,22805.0,3,-0.040116
88398,2011-12-30,-0.017126,,26750.0,98.73,40774.0,4,-0.0171259999999999
88218,2012-06-29,0.020887,,107650.0,94.17,138580.0,4,0.0208870000000001
14502,2019-04-30,-0.005333,,107818.0,3.73,65815.0,1,-0.005333
79289,1993-11-30,-0.056818,,3700.0,10.375,4939.0,3,-0.056818
90261,2016-06-30,0.003348,,1650.0,126.14,2186.0,3,0.0033479999999999
89046,2007-09-28,0.024055,,36106.0,26.82,47752.0,3,0.0240549999999999
63079,1984-06-29,-0.162791,,4993.0,9.0,3178.0,1,-0.162791
12149,1992-12-31,0.097561,,16913.0,5.625,20048.0,3,0.097561
23051,1988-10-31,0.054688,,914.0,-33.75,115.0,3,0.054688
89553,2021-03-31,0.063296,,5728.0,9.8,1706.0,1,0.063296
43967,1984-03-30,0.112903,,5574.0,8.625,3153.0,3,0.1129029999999999
76789,1996-03-29,0.0,,11449.0,22.25,10042.0,3,0.0
78443,1986-12-31,-0.696721,,3448.0,-1.15625,13579.0,3,-0.696721
82251,1999-07-30,-0.073529,,3925.0,-15.75,269.0,3,-0.0735289999999999
92874,2000-11-30,0.091667,,3799.0,8.1875,677.0,3,0.0916669999999999
86314,2018-05-31,-0.00018,,258287.0,55.58,559973.0,1,-0.0001799999999999
19561,1966-04-29,0.00895,,8187.0,154.5,10140.0,1,0.00895
37560,1987-02-27,-0.024039,,1071.0,-12.6875,77.0,2,-0.024039
17815,1984-11-30,0.079365,,15698.0,34.0,10982.0,1,0.0793649999999999
56936,2018-05-31,-0.005878,,11647.0,13.53,6801.0,1,-0.005878
28724,1964-03-31,0.041667,,581.0,3.125,93.0,2,0.0416669999999999
88595,2015-04-30,-0.03911,,38440.0,20.24,60221.0,1,-0.0391099999999999
88262,2002-10-31,0.041667,,29814.0,1.5,17176.0,3,0.0416669999999999
83162,1997-10-31,-0.069444,,22742.0,33.5,22762.0,1,-0.069444
90112,2009-12-31,0.015091,,1750.0,65.83,1615.0,4,0.0150909999999999
89462,2016-04-29,0.021589,,269635.0,11.83,6712.0,1,0.021589
92350,2012-07-31,0.021231,,5150.0,33.8,5861.0,3,0.021231
77247,2001-03-30,-0.446429,,6033.0,0.48438,2343.0,3,-0.4464289999999999
89613,2004-12-31,0.178042,,31200.0,3.97,82786.0,3,0.178042
14891,1961-08-31,-0.009259,,8710.0,53.5,554.0,1,-0.009259
77689,1993-10-29,0.167665,,7257.0,24.375,23034.0,1,0.1676649999999999
13113,2014-05-30,-0.162162,,27551.0,2.48,2542.0,2,-0.162162
91828,2007-06-29,-0.02672,,200.0,-20.58,66.0,3,-0.0267199999999999
92144,2015-05-29,-0.047596,,295436.0,51.0,34334.0,1,-0.0475959999999999
91357,2013-08-30,-0.148348,,17939.0,12.52,13650.0,3,-0.148348
38835,1985-02-28,-0.052632,,7872.0,11.25,9298.0,3,-0.052632
40483,1979-06-29,0.063545,,22437.0,39.75,6019.0,1,0.0635449999999999
75465,2010-12-31,-0.028506,,10977.0,12.28,8148.0,1,-0.028506
53197,2013-10-31,-0.083929,,37258.0,25.58,84301.0,1,-0.083929
43466,1973-11-30,-0.08209,,2058.0,-30.75,,3,-0.08209
27633,2013-04-30,-0.028117,,51922.0,58.07,189243.0,1,-0.0281169999999999
38076,1963-01-31,0.25,,9990.0,0.625,259.0,2,0.25
78179,1996-12-31,-0.04918,,21745.0,21.75,74446.0,3,-0.04918
54528,1991-04-30,,,10525.0,,958.0,3,0.0
90490,2021-06-30,-0.050743,,57458.0,23.01,103082.0,3,-0.0507429999999999
14809,1994-04-29,-0.105263,,4796.0,1.0625,476.0,3,-0.105263
12089,2016-10-31,0.058366,,80471.0,27.2,57122.0,3,0.0583659999999999
25048,1963-01-31,0.190909,,1312.0,32.75,858.0,1,0.190909
92486,2015-09-30,0.057143,,15400.0,7.4,5804.0,3,0.0571429999999999
39686,1988-02-29,-0.053571,,33077.0,6.625,15216.0,3,-0.053571
14677,2019-10-31,-0.035294,,106492.0,3.28,214672.0,3,-0.035294
35131,1963-03-29,,,3503.0,,65.0,2,0.0
27529,1961-03-30,0.017722,,2432.0,20.0,1341.0,1,0.017722
91381,2007-11-30,-0.0046,,8750.0,49.77,25295.0,4,-0.0046
80072,2017-03-31,-0.037187,,263833.0,11.8,563672.0,3,-0.0371869999999999
76223,2003-03-31,-0.036199,,19910.0,19.17,33416.0,3,-0.0361989999999999
90392,2020-04-30,0.091057,,4668.0,14.99,2529.0,1,0.0910569999999999
83996,2008-03-31,-0.092233,,4118.0,31.79,6842.0,1,-0.092233
83152,2003-03-31,,,17391.0,,,3,0.0
10089,1996-07-31,-0.188679,,6201.0,5.375,6028.0,3,-0.188679
24459,1991-05-31,0.089661,,78615.0,60.0,29258.0,1,0.0896609999999999
80587,2005-03-31,,,5399.0,,,3,0.0
15396,2016-09-30,0.009174,,49983.0,16.5,76176.0,1,0.009174
38659,2021-11-30,-0.027126,,236520.0,34.43,228330.0,3,-0.0271259999999999
80019,1996-01-31,-0.015873,,8801.0,7.75,3501.0,3,-0.015873
90478,2007-04-30,-0.087719,,11878.0,13.0,4527.0,3,-0.0877189999999999
75998,1996-03-29,-0.083333,,11331.0,-0.6875,16524.0,3,-0.0833329999999999
48127,1978-04-28,0.333333,,2549.0,2.0,608.0,2,0.3333330000000001
77184,1999-09-30,-0.022222,,7101.0,5.5,5875.0,3,-0.0222219999999999
80528,2001-10-31,0.321256,,28392.0,10.94,81019.0,3,0.321256
62616,1978-10-31,-0.009615,,171433.0,-12.875,,1,-0.009615
16019,2020-03-31,-0.580301,,71141.0,8.55,594301.0,3,-0.580301
70797,2002-12-31,-0.113485,,106447.0,6.64,40600.0,1,-0.113485
51692,2010-09-30,0.342623,,117157.0,8.19,754629.0,1,0.3426230000000001
14761,1998-08-31,-0.272727,,22019.0,2.0,1119.0,1,-0.2727269999999999
82747,2001-04-30,0.225263,,11462.0,2.91,941.0,3,0.225263
41320,1968-01-31,0.151316,,588.0,21.875,1452.0,2,0.151316
89304,2015-08-31,-0.084233,,253108.0,33.83,295123.0,1,-0.084233
29210,1978-07-31,0.011321,,639.0,-6.625,,3,0.0113209999999999
24088,1978-06-30,0.019231,,8895.0,6.625,735.0,1,0.0192309999999999
90618,2020-06-30,0.16748,,8918.0,40.63,19617.0,4,0.16748
12166,2020-11-30,0.394619,,58860.0,3.11,24438.0,3,0.394619
75825,1993-02-26,0.110236,,80000.0,35.25,25462.0,1,0.110236
76182,2001-04-30,0.011433,,8027.0,15.45,1050.0,1,0.011433
21792,2014-11-28,-0.015173,,429796.0,23.94,788213.0,1,-0.0151729999999999
24038,1982-05-28,0.0,,3000.0,-1.1875,,3,0.0
67708,1979-06-29,0.185435,,13324.0,-13.5625,,1,0.185435
91719,2019-04-30,0.074266,,275.0,102.1411,193.0,4,0.0742659999999999
43350,1976-02-27,0.063246,,7760.0,25.125,570.0,1,0.0632459999999999
37867,2009-07-31,0.008517,-0.012678,5976.0,31.97,27130.0,3,-0.0042689785259998
77337,1994-02-28,0.25,,4624.0,7.1875,19819.0,3,0.25
13573,1966-02-28,0.10846,,6027.0,63.875,1276.0,1,0.10846
85218,2003-08-29,0.216436,,35899.0,2.99,216744.0,3,0.216436
88961,2003-05-30,0.052417,,900.0,126.29,1507.0,4,0.0524169999999999
86484,2008-07-31,-0.034908,,6591.0,13.63,1636.0,1,-0.034908
85158,2011-10-31,0.087881,,9761.0,7.55,1959.0,3,0.0878810000000001
15553,1987-12-31,-0.033708,,18832.0,21.5,13707.0,1,-0.0337079999999999
91804,1994-06-30,-0.025751,,6608.0,28.375,16963.0,1,-0.0257509999999999
79969,2004-12-31,0.026506,,18017.0,42.6,2366.0,1,0.0265059999999999
13395,2016-04-29,0.2475,,17722.0,9.98,23114.0,1,0.2475
78825,1999-01-29,-0.007692,,68225.0,16.125,626755.0,3,-0.007692
78447,2000-06-30,0.220779,,10823.0,11.75,11535.0,1,0.220779
11378,1996-07-31,-0.12963,,40419.0,11.75,15229.0,1,-0.12963
23326,1993-11-30,-0.013333,,6459.0,18.5,1467.0,1,-0.013333
44206,1975-10-31,0.112676,,56239.0,9.875,7168.0,1,0.112676
92991,2010-11-30,-0.068333,,36795.0,2.87,3051.0,2,-0.0683329999999999
88215,2002-01-31,-0.010409,,33250.0,113.14,46995.0,4,-0.010409
28848,1993-12-31,-0.068966,,5689.0,3.375,143.0,3,-0.0689659999999999
62033,2003-08-29,0.22865,,9023.0,26.76,4458.0,3,0.22865
16163,2019-01-31,0.187688,,221561.0,7.91,217126.0,1,0.187688
50163,1984-05-31,-0.082591,,9757.0,28.125,7949.0,1,-0.0825909999999999
23245,1988-01-29,0.028571,,3037.0,9.0,708.0,1,0.0285709999999999
21119,1965-05-28,-0.033333,,1261.0,57.5,146.0,1,-0.033333
54623,1980-12-31,0.026178,,3965.0,24.5,778.0,1,0.026178
87271,2000-03-31,-0.021842,,3807.0,13.0625,1615.0,2,-0.021842
88957,2014-12-31,-0.135982,,24550.0,50.45,68797.0,1,-0.135982
11328,1992-04-30,-0.017857,,1003.0,-6.875,68.0,3,-0.017857
77669,2017-08-31,-0.386628,,40235.0,8.33,657056.0,3,-0.3866279999999999
10929,1996-05-31,-0.035088,,16412.0,55.0,2993.0,1,-0.035088
91945,2011-10-31,0.102649,,5600.0,23.31,7515.0,4,0.1026489999999999
89016,2005-01-31,-0.035265,,29132.0,15.32,92114.0,1,-0.0352649999999999
17795,2021-08-31,0.210046,,78727.0,7.95,180990.0,3,0.2100459999999999
85972,2004-01-30,0.063457,,10177.0,34.02,9308.0,3,0.0634570000000001
85570,2011-05-31,-0.155823,,13827.0,10.51,4060.0,3,-0.155823
75476,1981-12-31,0.065217,,1282.0,-8.9375,,3,0.065217
82661,1996-05-31,0.007353,,5720.0,8.5625,6116.0,3,0.0073529999999999
92622,2013-07-31,0.148762,,300.0,54.75,761.0,4,0.148762
62711,1984-01-31,0.107143,,9699.0,7.75,4618.0,1,0.1071429999999999
60599,1976-03-31,-0.110092,,2115.0,-6.0625,,1,-0.1100919999999999
63271,1981-04-30,0.0625,,4597.0,-13.8125,,1,0.0625
85725,2020-03-31,-0.114725,,3649.0,39.9,2785.0,3,-0.1147249999999999
19673,2000-06-30,0.237288,,2000.0,73.0,2821.0,3,0.2372879999999999
45137,1983-09-30,-0.020202,,3859.0,24.25,1179.0,1,-0.020202
16020,2021-08-31,0.01994,,15349.0,20.46,13099.0,3,0.01994
48522,1980-06-30,-0.077778,,1943.0,-5.1875,469.0,2,-0.077778
46659,1984-01-31,0.255319,,1621.0,-7.375,1078.0,2,0.2553190000000001
22752,1995-09-29,0.129624,,1235488.0,56.0,518330.0,1,0.1296239999999999
12218,1990-03-30,0.0,,4268.0,-1.21875,2559.0,3,0.0
91291,2019-02-28,0.011078,,1100.0,128.6496,5820.0,4,0.0110779999999999
11825,1994-02-28,0.0,,4249.0,6.0,897.0,3,0.0
91582,2008-05-30,0.008654,,66779.0,10.49,54242.0,1,0.0086539999999999
59460,1974-09-30,,,1142.0,,,3,0.0
79518,2004-06-30,-0.101579,,12626.0,17.07,11971.0,3,-0.1015789999999999
14503,2016-02-29,-0.05977,,137600.0,20.45,222297.0,1,-0.0597699999999999
45436,1971-02-26,0.217822,,2127.0,15.375,1569.0,1,0.2178219999999999
58798,1982-10-29,0.143636,,2627.0,6.25,731.0,2,0.1436360000000001
66553,1995-04-28,0.007143,,9311.0,17.625,9501.0,3,0.0071429999999998
30250,1990-02-28,-0.012658,,23773.0,9.75,278.0,2,-0.0126579999999999
27975,2011-12-30,-0.022205,,13120.0,25.1,18311.0,1,-0.022205
11038,2011-08-31,-0.011583,,30397.0,2.56,13198.0,3,-0.011583
32969,1971-05-28,-0.15534,,2001.0,10.875,156.0,1,-0.15534
16053,1986-08-29,0.142857,,19696.0,22.0,14086.0,1,0.142857
29102,2015-01-30,-0.113251,,289439.0,11.51,2330506.0,1,-0.1132509999999999
80912,2008-05-30,-0.043956,,17385.0,6.96,18350.0,3,-0.0439559999999999
15662,2021-06-30,0.005778,,39167.0,0.5744,619346.0,3,0.005778
48004,1970-01-30,-0.092857,,2541.0,15.875,72.0,1,-0.0928569999999999
80656,2002-08-30,0.043257,,5563.0,14.35,344.0,3,0.0432570000000001
30728,1977-02-28,-0.004903,,1489.0,-18.875,172.0,1,-0.0049029999999999
88939,1996-10-31,-0.192308,,3614.0,-5.25,2085.0,3,-0.192308
90120,2008-02-29,0.085551,,79900.0,25.65,377450.0,1,0.0855509999999999
14891,1995-10-31,-0.07193,,246316.0,26.25,155692.0,1,-0.07193
15132,2018-11-30,-0.375182,,62025.0,0.428,620172.0,3,-0.375182
56710,2001-12-31,0.034608,,2467.0,-14.2,16.0,3,0.0346079999999999
17196,1992-08-31,-0.13986,,16203.0,30.75,20439.0,3,-0.1398599999999999
11891,2015-09-30,-0.096916,,563098.0,18.45,1387663.0,1,-0.096916
82540,2007-01-31,0.041775,,51100.0,28.18,174343.0,1,0.0417749999999998
66545,1978-10-31,-0.208333,,796.0,-9.5,,3,-0.208333
30664,1973-08-31,0.005263,,2777.0,-11.9375,126.0,2,0.005263
24811,1989-11-30,0.035714,,40197.0,25.375,20174.0,1,0.035714
39159,1983-05-31,-0.008243,,3590.0,36.375,1749.0,1,-0.008243
75039,2018-07-31,0.044991,,74066.0,52.26,491727.0,1,0.044991
87649,2004-11-30,-0.166667,,72560.0,2.05,253959.0,3,-0.166667
11891,2019-06-28,0.156326,,537201.0,28.57,1225613.0,1,0.1563259999999999
77239,1996-06-28,0.022727,,1420.0,-5.5,621.0,1,0.0227269999999999
48290,1970-06-30,0.148908,,1187.0,17.0,180.0,2,0.148908
18957,1985-03-29,0.023256,,5423.0,-2.75,2061.0,3,0.0232559999999999
10999,2002-08-30,-0.175294,,23364.0,7.01,17126.0,1,-0.175294
81062,1997-04-30,0.033914,,4109.0,-10.125,498.0,1,0.033914
60329,1979-06-29,0.391304,,2454.0,12.0,4291.0,1,0.3913039999999999
93422,2017-12-29,-0.009317,,240935.0,9.57,866838.0,1,-0.009317
53129,1998-11-30,0.222222,,18743.0,25.4375,11597.0,1,0.2222219999999999
11628,1994-01-31,0.034146,,5230.0,26.5,291.0,1,0.034146
32803,1999-02-26,-0.189516,,8254.0,12.5625,1521.0,1,-0.189516
46463,2010-08-31,-0.211652,,61668.0,10.69,52798.0,1,-0.2116519999999999
62228,1994-10-31,-0.16129,,5387.0,3.25,3296.0,3,-0.1612899999999999
14824,1967-06-30,-0.055856,,3535.0,65.5,236.0,1,-0.055856
29188,1966-04-29,0.044444,,1693.0,11.75,3649.0,2,0.0444439999999999
32934,2007-12-31,-0.042164,,7608.0,55.1,2730.0,1,-0.0421639999999999
44330,2001-10-31,0.036232,,175.0,-17.875,134.0,3,0.036232
10573,1992-04-30,-0.125,,7000.0,-0.21875,318.0,3,-0.125
88987,2003-05-30,-0.173623,,43988.0,4.95,29347.0,2,-0.1736229999999999
23317,1964-09-30,-0.035242,,9154.0,54.25,309.0,1,-0.0352419999999999
23799,2006-04-28,0.027132,,40167.0,5.3,11014.0,1,0.0271319999999999
66480,1984-10-31,-0.014493,,1500.0,8.5,2250.0,2,-0.0144929999999999
22920,1978-04-28,0.043478,,1848.0,12.0,243.0,1,0.0434779999999999
91492,1998-03-31,0.230769,,13162.0,1.0,1075.0,2,0.230769
19676,1967-12-29,0.130435,,3176.0,19.375,2260.0,1,0.130435
19618,1983-04-29,0.029412,,1810.0,-8.75,538.0,3,0.0294119999999999
56793,1977-09-30,0.0,,180.0,-15.0,,3,0.0
64418,1994-08-31,0.0,,8580.0,21.25,1004.0,1,0.0
21328,2021-07-30,-0.122639,,30640.0,5.5,19481.0,3,-0.1226389999999999
86335,1986-01-31,0.173611,,13115.0,-10.5625,6434.0,3,0.1736109999999999
47706,1986-12-31,-0.029333,,8663.0,18.0,4098.0,1,-0.029333
84247,1998-07-31,0.062706,,28018.0,20.125,58118.0,3,0.0627059999999999
26569,1959-03-31,0.109453,,3800.0,27.875,1228.0,1,0.109453
64549,1985-04-30,0.242424,,1759.0,-5.125,337.0,2,0.2424239999999999
38244,1965-12-31,0.0,,8559.0,0.6875,512.0,2,0.0
54498,1975-08-29,-0.150943,,2017.0,11.25,96.0,2,-0.150943
12579,2018-08-31,-0.010283,,8085.0,3.85,167718.0,3,-0.010283
10530,1997-03-31,-0.011236,,14365.0,11.0,5083.0,3,-0.011236
90329,1992-05-29,0.0,,1733.0,-5.0,49.0,2,0.0
45057,1977-12-30,-0.083333,,3265.0,1.375,345.0,2,-0.0833329999999999
21726,1977-12-30,0.147541,,704.0,-17.5,,1,0.1475409999999999
14595,2014-03-31,,,,,,3,0.0
47941,2015-07-31,-0.091675,,226856.0,29.13,541189.0,1,-0.0916749999999999
59628,1994-04-29,-0.037736,,1339.0,-9.5625,54.0,1,-0.0377359999999999
79915,2010-06-30,-0.061468,,133399.0,48.86,397296.0,1,-0.0614679999999999
90792,2011-05-31,-0.123031,,33652.0,8.91,15378.0,1,-0.123031
76856,2020-05-29,-0.025056,,41440.0,69.77,52025.0,3,-0.0250559999999999
68451,1992-06-30,0.210526,,71691.0,25.875,10735.0,1,0.210526
83894,1997-07-31,0.190476,,2125.0,3.125,1295.0,3,0.1904760000000001
28724,1982-05-28,-0.017182,,626.0,35.75,222.0,2,-0.017182
27879,1967-06-30,0.163462,,2155.0,15.125,1448.0,1,0.163462
85216,1999-01-29,0.204082,,9778.0,1.84375,4305.0,3,0.2040820000000001
84255,2006-02-28,0.082933,,28452.0,9.01,82141.0,3,0.0829329999999999
78248,1989-02-28,0.0,,5209.0,-1.71875,1618.0,3,0.0
83233,2016-10-31,-0.055051,,25782.0,46.86,29083.0,1,-0.0550509999999999
85604,2006-03-31,0.031862,,26366.0,41.98,44301.0,1,0.031862
77101,2000-09-29,-0.091837,,5423.0,5.5625,469.0,3,-0.0918369999999999
56355,1986-03-31,0.0,,14906.0,-0.28125,498.0,3,0.0
12113,1993-09-30,0.095238,,11798.0,1.4375,18825.0,3,0.0952379999999999
46711,1984-10-31,-0.04,,1258.0,9.0,191.0,2,-0.04
89898,2017-03-31,-0.031941,,7718.0,3.94,6890.0,3,-0.031941
37479,1968-04-30,0.30303,,3244.0,5.375,403.0,2,0.3030300000000001
67441,1985-10-31,0.02439,,1450.0,-10.5,493.0,3,0.0243899999999999
75089,1979-10-31,0.010638,,2527.0,-11.875,,3,0.0106379999999999
61460,1988-07-29,-0.027027,,2249.0,4.5,561.0,3,-0.027027
78812,2000-03-31,-0.368421,,16760.0,2.25,280116.0,3,-0.368421
21290,1986-09-30,-0.106164,,47145.0,32.625,22064.0,1,-0.106164
51318,1998-10-30,-0.002674,,34545.0,23.3125,6999.0,1,-0.0026739999999999
10845,1992-08-31,-0.1,,4000.0,-1.6875,389.0,3,-0.0999999999999999
92985,2020-12-31,0.092193,,1900.0,44.7684,3932.0,3,0.0921929999999999
86281,2001-05-31,-0.236842,,238217.0,6.09,156589.0,1,-0.236842
85472,1998-09-30,-0.018305,,16767.0,7.125,2228.0,1,-0.018305
88530,2000-10-31,-0.275,,39292.0,7.25,25903.0,3,-0.275
12215,1995-11-30,-0.117647,,7800.0,1.875,3045.0,3,-0.117647
75239,2009-05-29,0.02369,,25254.0,8.95,5698.0,1,0.0236899999999999
16328,1969-07-31,-0.09,,634.0,-22.5,40.0,2,-0.0899999999999999
30825,1974-04-30,-0.05,,2061.0,-2.375,,3,-0.05
32205,1992-10-30,0.0,,59387.0,17.75,20908.0,2,0.0
85255,2003-08-29,0.029103,,87184.0,39.25,43156.0,1,0.0291030000000001
16874,2020-11-30,0.0875,,93281.0,10.44,64570.0,1,0.0874999999999999
